"","ref_date","GEO","DGUID","New.housing.price.indexes","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS","full_date","yr"
"5501","1998-04","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,95,"",NA,NA,1,1998-04-01,1998
"5502","1998-05","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,95,"",NA,NA,1,1998-05-01,1998
"5503","1998-06","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,95.1,"",NA,NA,1,1998-06-01,1998
"5504","1998-07","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,95.1,"",NA,NA,1,1998-07-01,1998
"5505","1998-08","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.9,"",NA,NA,1,1998-08-01,1998
"5506","1998-09","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.2,"",NA,NA,1,1998-09-01,1998
"5507","1998-10","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.2,"",NA,NA,1,1998-10-01,1998
"5508","1998-11","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.2,"",NA,NA,1,1998-11-01,1998
"5509","1998-12","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.2,"",NA,NA,1,1998-12-01,1998
"5510","1999-01","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,95.6,"",NA,NA,1,1999-01-01,1999
"5511","1999-02","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.8,"",NA,NA,1,1999-02-01,1999
"5512","1999-03","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.9,"",NA,NA,1,1999-03-01,1999
"5513","1999-04","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,95.6,"",NA,NA,1,1999-04-01,1999
"5514","1999-05","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,95.5,"",NA,NA,1,1999-05-01,1999
"5515","1999-06","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,95.1,"",NA,NA,1,1999-06-01,1999
"5516","1999-07","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,95.4,"",NA,NA,1,1999-07-01,1999
"5517","1999-08","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,95.4,"",NA,NA,1,1999-08-01,1999
"5518","1999-09","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,95.8,"",NA,NA,1,1999-09-01,1999
"5519","1999-10","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,95.8,"",NA,NA,1,1999-10-01,1999
"5520","1999-11","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,95.8,"",NA,NA,1,1999-11-01,1999
"5521","1999-12","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,95.8,"",NA,NA,1,1999-12-01,1999
"5522","2000-01","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,95.8,"",NA,NA,1,2000-01-01,2000
"5523","2000-02","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.7,"",NA,NA,1,2000-02-01,2000
"5524","2000-03","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2000-03-01,2000
"5525","2000-04","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2000-04-01,2000
"5526","2000-05","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2000-05-01,2000
"5527","2000-06","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2000-06-01,2000
"5528","2000-07","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2000-07-01,2000
"5529","2000-08","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2000-08-01,2000
"5530","2000-09","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2000-09-01,2000
"5531","2000-10","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2000-10-01,2000
"5532","2000-11","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2000-11-01,2000
"5533","2000-12","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2000-12-01,2000
"5534","2001-01","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2001-01-01,2001
"5535","2001-02","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2001-02-01,2001
"5536","2001-03","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.3,"",NA,NA,1,2001-03-01,2001
"5537","2001-04","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2001-04-01,2001
"5538","2001-05","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2001-05-01,2001
"5539","2001-06","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2001-06-01,2001
"5540","2001-07","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2001-07-01,2001
"5541","2001-08","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2001-08-01,2001
"5542","2001-09","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2001-09-01,2001
"5543","2001-10","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2001-10-01,2001
"5544","2001-11","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2001-11-01,2001
"5545","2001-12","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2001-12-01,2001
"5546","2002-01","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2002-01-01,2002
"5547","2002-02","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2002-02-01,2002
"5548","2002-03","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2002-03-01,2002
"5549","2002-04","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2002-04-01,2002
"5550","2002-05","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.3,"",NA,NA,1,2002-05-01,2002
"5551","2002-06","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.3,"",NA,NA,1,2002-06-01,2002
"5552","2002-07","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.3,"",NA,NA,1,2002-07-01,2002
"5553","2002-08","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2002-08-01,2002
"5554","2002-09","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2002-09-01,2002
"5555","2002-10","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2002-10-01,2002
"5556","2002-11","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2002-11-01,2002
"5557","2002-12","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2002-12-01,2002
"5558","2003-01","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2003-01-01,2003
"5559","2003-02","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2003-02-01,2003
"5560","2003-03","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2003-03-01,2003
"5561","2003-04","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2003-04-01,2003
"5562","2003-05","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2003-05-01,2003
"5563","2003-06","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2003-06-01,2003
"5564","2003-07","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2003-07-01,2003
"5565","2003-08","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2003-08-01,2003
"5566","2003-09","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2003-09-01,2003
"5567","2003-10","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2003-10-01,2003
"5568","2003-11","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2003-11-01,2003
"5569","2003-12","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2003-12-01,2003
"5570","2004-01","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2004-01-01,2004
"5571","2004-02","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2004-02-01,2004
"5572","2004-03","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2004-03-01,2004
"5573","2004-04","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2004-04-01,2004
"5574","2004-05","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2004-05-01,2004
"5575","2004-06","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2004-06-01,2004
"5576","2004-07","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.5,"",NA,NA,1,2004-07-01,2004
"5577","2004-08","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.8,"",NA,NA,1,2004-08-01,2004
"5578","2004-09","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,97,"",NA,NA,1,2004-09-01,2004
"5579","2004-10","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,97,"",NA,NA,1,2004-10-01,2004
"5580","2004-11","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,97,"",NA,NA,1,2004-11-01,2004
"5581","2004-12","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,97,"",NA,NA,1,2004-12-01,2004
"5582","2005-01","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,97.4,"",NA,NA,1,2005-01-01,2005
"5583","2005-02","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,97.8,"",NA,NA,1,2005-02-01,2005
"5584","2005-03","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,97,"",NA,NA,1,2005-03-01,2005
"5585","2005-04","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,97,"",NA,NA,1,2005-04-01,2005
"5586","2005-05","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,97.8,"",NA,NA,1,2005-05-01,2005
"5587","2005-06","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,98,"",NA,NA,1,2005-06-01,2005
"5588","2005-07","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,98,"",NA,NA,1,2005-07-01,2005
"5589","2005-08","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,98,"",NA,NA,1,2005-08-01,2005
"5590","2005-09","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,98,"",NA,NA,1,2005-09-01,2005
"5591","2005-10","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,97.9,"",NA,NA,1,2005-10-01,2005
"5592","2005-11","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,97.9,"",NA,NA,1,2005-11-01,2005
"5593","2005-12","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,97.6,"",NA,NA,1,2005-12-01,2005
"5594","2006-01","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,98.2,"",NA,NA,1,2006-01-01,2006
"5595","2006-02","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,98.2,"",NA,NA,1,2006-02-01,2006
"5596","2006-03","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,98.2,"",NA,NA,1,2006-03-01,2006
"5597","2006-04","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.4,"",NA,NA,1,2006-04-01,2006
"5598","2006-05","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.8,"",NA,NA,1,2006-05-01,2006
"5599","2006-06","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,97.3,"",NA,NA,1,2006-06-01,2006
"5600","2006-07","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,97.9,"",NA,NA,1,2006-07-01,2006
"5601","2006-08","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,97.9,"",NA,NA,1,2006-08-01,2006
"5602","2006-09","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,97.9,"",NA,NA,1,2006-09-01,2006
"5603","2006-10","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,97.2,"",NA,NA,1,2006-10-01,2006
"5604","2006-11","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,96.1,"",NA,NA,1,2006-11-01,2006
"5605","2006-12","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,95.8,"",NA,NA,1,2006-12-01,2006
"5606","2007-01","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,95.8,"",NA,NA,1,2007-01-01,2007
"5607","2007-02","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.7,"",NA,NA,1,2007-02-01,2007
"5608","2007-03","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,95.6,"",NA,NA,1,2007-03-01,2007
"5609","2007-04","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,95.6,"",NA,NA,1,2007-04-01,2007
"5610","2007-05","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,95.2,"",NA,NA,1,2007-05-01,2007
"5611","2007-06","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,93.7,"",NA,NA,1,2007-06-01,2007
"5612","2007-07","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,92.9,"",NA,NA,1,2007-07-01,2007
"5613","2007-08","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,93.8,"",NA,NA,1,2007-08-01,2007
"5614","2007-09","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,93.4,"",NA,NA,1,2007-09-01,2007
"5615","2007-10","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,93.4,"",NA,NA,1,2007-10-01,2007
"5616","2007-11","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,93.4,"",NA,NA,1,2007-11-01,2007
"5617","2007-12","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94,"",NA,NA,1,2007-12-01,2007
"5618","2008-01","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94,"",NA,NA,1,2008-01-01,2008
"5619","2008-02","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.4,"",NA,NA,1,2008-02-01,2008
"5620","2008-03","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.3,"",NA,NA,1,2008-03-01,2008
"5621","2008-04","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.7,"",NA,NA,1,2008-04-01,2008
"5622","2008-05","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.4,"",NA,NA,1,2008-05-01,2008
"5623","2008-06","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.7,"",NA,NA,1,2008-06-01,2008
"5624","2008-07","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.7,"",NA,NA,1,2008-07-01,2008
"5625","2008-08","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.5,"",NA,NA,1,2008-08-01,2008
"5626","2008-09","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.5,"",NA,NA,1,2008-09-01,2008
"5627","2008-10","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.1,"",NA,NA,1,2008-10-01,2008
"5628","2008-11","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.4,"",NA,NA,1,2008-11-01,2008
"5629","2008-12","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.6,"",NA,NA,1,2008-12-01,2008
"5630","2009-01","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.6,"",NA,NA,1,2009-01-01,2009
"5631","2009-02","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.6,"",NA,NA,1,2009-02-01,2009
"5632","2009-03","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.6,"",NA,NA,1,2009-03-01,2009
"5633","2009-04","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.6,"",NA,NA,1,2009-04-01,2009
"5634","2009-05","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.6,"",NA,NA,1,2009-05-01,2009
"5635","2009-06","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.6,"",NA,NA,1,2009-06-01,2009
"5636","2009-07","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,95.1,"",NA,NA,1,2009-07-01,2009
"5637","2009-08","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.6,"",NA,NA,1,2009-08-01,2009
"5638","2009-09","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,93.9,"",NA,NA,1,2009-09-01,2009
"5639","2009-10","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.2,"",NA,NA,1,2009-10-01,2009
"5640","2009-11","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,95,"",NA,NA,1,2009-11-01,2009
"5641","2009-12","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,95,"",NA,NA,1,2009-12-01,2009
"5642","2010-01","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,95,"",NA,NA,1,2010-01-01,2010
"5643","2010-02","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,95,"",NA,NA,1,2010-02-01,2010
"5644","2010-03","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,95,"",NA,NA,1,2010-03-01,2010
"5645","2010-04","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,95,"",NA,NA,1,2010-04-01,2010
"5646","2010-05","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.8,"",NA,NA,1,2010-05-01,2010
"5647","2010-06","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,94.7,"",NA,NA,1,2010-06-01,2010
"5648","2010-07","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,93.3,"",NA,NA,1,2010-07-01,2010
"5649","2010-08","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,93.8,"",NA,NA,1,2010-08-01,2010
"5650","2010-09","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,93.9,"",NA,NA,1,2010-09-01,2010
"5651","2010-10","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,93.9,"",NA,NA,1,2010-10-01,2010
"5652","2010-11","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,91.8,"",NA,NA,1,2010-11-01,2010
"5653","2010-12","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,91.1,"",NA,NA,1,2010-12-01,2010
"5654","2011-01","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,91.1,"",NA,NA,1,2011-01-01,2011
"5655","2011-02","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,90.6,"",NA,NA,1,2011-02-01,2011
"5656","2011-03","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,89.5,"",NA,NA,1,2011-03-01,2011
"5657","2011-04","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,89.5,"",NA,NA,1,2011-04-01,2011
"5658","2011-05","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,89.5,"",NA,NA,1,2011-05-01,2011
"5659","2011-06","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,89.6,"",NA,NA,1,2011-06-01,2011
"5660","2011-07","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,89.7,"",NA,NA,1,2011-07-01,2011
"5661","2011-08","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,89.4,"",NA,NA,1,2011-08-01,2011
"5662","2011-09","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,89.3,"",NA,NA,1,2011-09-01,2011
"5663","2011-10","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,89.4,"",NA,NA,1,2011-10-01,2011
"5664","2011-11","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,91.9,"",NA,NA,1,2011-11-01,2011
"5665","2011-12","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,92.1,"",NA,NA,1,2011-12-01,2011
"5666","2012-01","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,92,"",NA,NA,1,2012-01-01,2012
"5667","2012-02","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,92.8,"",NA,NA,1,2012-02-01,2012
"5668","2012-03","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,92.8,"",NA,NA,1,2012-03-01,2012
"5669","2012-04","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,92.6,"",NA,NA,1,2012-04-01,2012
"5670","2012-05","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,92.8,"",NA,NA,1,2012-05-01,2012
"5671","2012-06","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,92.8,"",NA,NA,1,2012-06-01,2012
"5672","2012-07","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,92.5,"",NA,NA,1,2012-07-01,2012
"5673","2012-08","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,92.5,"",NA,NA,1,2012-08-01,2012
"5674","2012-09","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,92.5,"",NA,NA,1,2012-09-01,2012
"5675","2012-10","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,92.5,"",NA,NA,1,2012-10-01,2012
"5676","2012-11","Windsor, Ontario","2011S0503559","House only","Index, 201612=100",347,"units",0,"v111955518",26.2,92.6,"",NA,NA,1,2012-11-01,2012
