ref_date,GEO,DGUID,New.housing.price.indexes,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS,full_date,yr
1996-11,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,61.7,,NA,NA,1,01-11-96,1996
1996-12,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,61.7,,NA,NA,1,01-12-96,1996
1997-01,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,61.7,,NA,NA,1,01-01-97,1997
1997-02,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,61.9,,NA,NA,1,01-02-97,1997
1997-03,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,61.9,,NA,NA,1,01-03-97,1997
1997-04,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,61.4,,NA,NA,1,01-04-97,1997
1997-05,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,61.2,,NA,NA,1,01-05-97,1997
1997-06,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,61.1,,NA,NA,1,01-06-97,1997
1997-07,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,61.1,,NA,NA,1,01-07-97,1997
1997-08,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,61.2,,NA,NA,1,01-08-97,1997
1997-09,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,61.2,,NA,NA,1,01-09-97,1997
1997-10,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,61.4,,NA,NA,1,01-10-97,1997
1997-11,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,61.5,,NA,NA,1,01-11-97,1997
1997-12,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,61.5,,NA,NA,1,01-12-97,1997
1998-01,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,61.5,,NA,NA,1,01-01-98,1998
1998-02,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,61.6,,NA,NA,1,01-02-98,1998
1998-03,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,61.6,,NA,NA,1,01-03-98,1998
1998-04,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,61.7,,NA,NA,1,01-04-98,1998
1998-05,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,61.6,,NA,NA,1,01-05-98,1998
1998-06,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,61.6,,NA,NA,1,01-06-98,1998
1998-07,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,61.6,,NA,NA,1,01-07-98,1998
1998-08,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,61.6,,NA,NA,1,01-08-98,1998
1998-09,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,61.2,,NA,NA,1,01-09-98,1998
1998-10,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,61.2,,NA,NA,1,01-10-98,1998
1998-11,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,61.3,,NA,NA,1,01-11-98,1998
1998-12,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,61.3,,NA,NA,1,01-12-98,1998
1999-01,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,61.7,,NA,NA,1,01-01-99,1999
1999-02,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,62.2,,NA,NA,1,01-02-99,1999
1999-03,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,62.5,,NA,NA,1,01-03-99,1999
1999-04,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,62.8,,NA,NA,1,01-04-99,1999
1999-05,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,62.9,,NA,NA,1,01-05-99,1999
1999-06,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,62.9,,NA,NA,1,01-06-99,1999
1999-07,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,62.9,,NA,NA,1,01-07-99,1999
1999-08,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,62.9,,NA,NA,1,01-08-99,1999
1999-09,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,63,,NA,NA,1,01-09-99,1999
1999-10,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,62.9,,NA,NA,1,01-10-99,1999
1999-11,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,63.1,,NA,NA,1,01-11-99,1999
1999-12,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,63.1,,NA,NA,1,01-12-99,1999
2000-01,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,64.1,,NA,NA,1,01-01-00,2000
2000-02,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,64.1,,NA,NA,1,01-02-00,2000
2000-03,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,64.2,,NA,NA,1,01-03-00,2000
2000-04,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,64.2,,NA,NA,1,01-04-00,2000
2000-05,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,64.3,,NA,NA,1,01-05-00,2000
2000-06,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,64.3,,NA,NA,1,01-06-00,2000
2000-07,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,64.3,,NA,NA,1,01-07-00,2000
2000-08,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,64.4,,NA,NA,1,01-08-00,2000
2000-09,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,64.4,,NA,NA,1,01-09-00,2000
2000-10,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,64.4,,NA,NA,1,01-10-00,2000
2000-11,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,64.5,,NA,NA,1,01-11-00,2000
2000-12,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,64.5,,NA,NA,1,01-12-00,2000
2001-01,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,65.1,,NA,NA,1,01-01-01,2001
2001-02,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,65.5,,NA,NA,1,01-02-01,2001
2001-03,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,65.5,,NA,NA,1,01-03-01,2001
2001-04,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,65.5,,NA,NA,1,01-04-01,2001
2001-05,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,65.5,,NA,NA,1,01-05-01,2001
2001-06,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,66.6,,NA,NA,1,01-06-01,2001
2001-07,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,66.6,,NA,NA,1,01-07-01,2001
2001-08,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,66.5,,NA,NA,1,01-08-01,2001
2001-09,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,66.7,,NA,NA,1,01-09-01,2001
2001-10,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,66.2,,NA,NA,1,01-10-01,2001
2001-11,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,66.2,,NA,NA,1,01-11-01,2001
2001-12,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,66.2,,NA,NA,1,01-12-01,2001
2002-01,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,66.8,,NA,NA,1,01-01-02,2002
2002-02,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,67.3,,NA,NA,1,01-02-02,2002
2002-03,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,67.7,,NA,NA,1,01-03-02,2002
2002-04,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,68.2,,NA,NA,1,01-04-02,2002
2002-05,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,68.5,,NA,NA,1,01-05-02,2002
2002-06,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,68.8,,NA,NA,1,01-06-02,2002
2002-07,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,68.8,,NA,NA,1,01-07-02,2002
2002-08,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,69.8,,NA,NA,1,01-08-02,2002
2002-09,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,70.3,,NA,NA,1,01-09-02,2002
2002-10,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,71.2,,NA,NA,1,01-10-02,2002
2002-11,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,72.3,,NA,NA,1,01-11-02,2002
2002-12,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,72.3,,NA,NA,1,01-12-02,2002
2003-01,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,73.5,,NA,NA,1,01-01-03,2003
2003-02,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,74.6,,NA,NA,1,01-02-03,2003
2003-03,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,74.8,,NA,NA,1,01-03-03,2003
2003-04,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,75.8,,NA,NA,1,01-04-03,2003
2003-05,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,76,,NA,NA,1,01-05-03,2003
2003-06,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,76,,NA,NA,1,01-06-03,2003
2003-07,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,76,,NA,NA,1,01-07-03,2003
2003-08,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,77.2,,NA,NA,1,01-08-03,2003
2003-09,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,78.3,,NA,NA,1,01-09-03,2003
2003-10,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,78.4,,NA,NA,1,01-10-03,2003
2003-11,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,79.3,,NA,NA,1,01-11-03,2003
2003-12,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,79.3,,NA,NA,1,01-12-03,2003
2004-01,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,79.7,,NA,NA,1,01-01-04,2004
2004-02,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,79.9,,NA,NA,1,01-02-04,2004
2004-03,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,79.9,,NA,NA,1,01-03-04,2004
2004-04,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,80.3,,NA,NA,1,01-04-04,2004
2004-05,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,81.1,,NA,NA,1,01-05-04,2004
2004-06,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,81.1,,NA,NA,1,01-06-04,2004
2004-07,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,81.1,,NA,NA,1,01-07-04,2004
2004-08,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,81.4,,NA,NA,1,01-08-04,2004
2004-09,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,81.4,,NA,NA,1,01-09-04,2004
2004-10,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,81.9,,NA,NA,1,01-10-04,2004
2004-11,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,82.4,,NA,NA,1,01-11-04,2004
2004-12,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,82.4,,NA,NA,1,01-12-04,2004
2005-01,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,82.8,,NA,NA,1,01-01-05,2005
2005-02,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,83.2,,NA,NA,1,01-02-05,2005
2005-03,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,83.2,,NA,NA,1,01-03-05,2005
2005-04,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,83.7,,NA,NA,1,01-04-05,2005
2005-05,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,84,,NA,NA,1,01-05-05,2005
2005-06,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,84,,NA,NA,1,01-06-05,2005
2005-07,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,84,,NA,NA,1,01-07-05,2005
2005-08,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,84.6,,NA,NA,1,01-08-05,2005
2005-09,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,84.6,,NA,NA,1,01-09-05,2005
2005-10,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,85.3,,NA,NA,1,01-10-05,2005
2005-11,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,85.9,,NA,NA,1,01-11-05,2005
2005-12,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,85.9,,NA,NA,1,01-12-05,2005
2006-01,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,86.2,,NA,NA,1,01-01-06,2006
2006-02,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,86.8,,NA,NA,1,01-02-06,2006
2006-03,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,86.8,,NA,NA,1,01-03-06,2006
2006-04,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,86.8,,NA,NA,1,01-04-06,2006
2006-05,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,87.1,,NA,NA,1,01-05-06,2006
2006-06,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,87.2,,NA,NA,1,01-06-06,2006
2006-07,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,87.2,,NA,NA,1,01-07-06,2006
2006-08,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,87.2,,NA,NA,1,01-08-06,2006
2006-09,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,87.2,,NA,NA,1,01-09-06,2006
2006-10,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,87.3,,NA,NA,1,01-10-06,2006
2006-11,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,87.3,,NA,NA,1,01-11-06,2006
2006-12,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,87.3,,NA,NA,1,01-12-06,2006
2007-01,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,87.3,,NA,NA,1,01-01-07,2007
2007-02,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,88.3,,NA,NA,1,01-02-07,2007
2007-03,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,88.4,,NA,NA,1,01-03-07,2007
2007-04,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,88.4,,NA,NA,1,01-04-07,2007
2007-05,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,88.6,,NA,NA,1,01-05-07,2007
2007-06,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,88.6,,NA,NA,1,01-06-07,2007
2007-07,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,88.6,,NA,NA,1,01-07-07,2007
2007-08,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,89.1,,NA,NA,1,01-08-07,2007
2007-09,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,89.1,,NA,NA,1,01-09-07,2007
2007-10,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,89.1,,NA,NA,1,01-10-07,2007
2007-11,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,89.6,,NA,NA,1,01-11-07,2007
2007-12,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,89.6,,NA,NA,1,01-12-07,2007
2008-01,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,89.8,,NA,NA,1,01-01-08,2008
2008-02,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,89.9,,NA,NA,1,01-02-08,2008
2008-03,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,89.9,,NA,NA,1,01-03-08,2008
2008-04,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,89.9,,NA,NA,1,01-04-08,2008
2008-05,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,90.2,,NA,NA,1,01-05-08,2008
2008-06,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,90.5,,NA,NA,1,01-06-08,2008
2008-07,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,90.5,,NA,NA,1,01-07-08,2008
2008-08,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,91.5,,NA,NA,1,01-08-08,2008
2008-09,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,91.5,,NA,NA,1,01-09-08,2008
2008-10,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,91.5,,NA,NA,1,01-10-08,2008
2008-11,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,91.8,,NA,NA,1,01-11-08,2008
2008-12,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,91.8,,NA,NA,1,01-12-08,2008
2009-01,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,92.1,,NA,NA,1,01-01-09,2009
2009-02,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,92.6,,NA,NA,1,01-02-09,2009
2009-03,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,92.6,,NA,NA,1,01-03-09,2009
2009-04,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,92.6,,NA,NA,1,01-04-09,2009
2009-05,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,92.7,,NA,NA,1,01-05-09,2009
2009-06,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,92.7,,NA,NA,1,01-06-09,2009
2009-07,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,92.6,,NA,NA,1,01-07-09,2009
2009-08,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,93.7,,NA,NA,1,01-08-09,2009
2009-09,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,93.7,,NA,NA,1,01-09-09,2009
2009-10,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,93.9,,NA,NA,1,01-10-09,2009
2009-11,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,95.1,,NA,NA,1,01-11-09,2009
2009-12,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,95.1,,NA,NA,1,01-12-09,2009
2010-01,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,95.1,,NA,NA,1,01-01-10,2010
2010-02,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,95.1,,NA,NA,1,01-02-10,2010
2010-03,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,95.1,,NA,NA,1,01-03-10,2010
2010-04,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,95.1,,NA,NA,1,01-04-10,2010
2010-05,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,95.7,,NA,NA,1,01-05-10,2010
2010-06,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,95.7,,NA,NA,1,01-06-10,2010
2010-07,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,95.7,,NA,NA,1,01-07-10,2010
2010-08,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,95.7,,NA,NA,1,01-08-10,2010
2010-09,"Quabec, Quebec",2011S0503421,House only,"Index, 201612=100",347,units,0,v111955476,12.2,95.7,,NA,NA,1,01-09-10,2010
